carpark_number,update_datetime,total_lots,lot_type,lots_available,data_snapshot_time
PL57,2026-02-21T08:59:17,521,C,246,2026-02-21 09:00
PL57,2026-02-21T09:58:27,521,C,268,2026-02-21 10:00
PL57,2026-02-21T10:58:28,521,C,287,2026-02-21 11:00
PL57,2026-02-21T11:58:28,521,C,308,2026-02-21 12:00
PL57,2026-02-21T12:58:29,521,C,302,2026-02-21 13:00
PL57,2026-02-21T13:58:30,521,C,300,2026-02-21 14:00
PL57,2026-02-21T14:59:23,521,C,284,2026-02-21 15:00
PL57,2026-02-21T15:58:32,521,C,295,2026-02-21 16:00
PL57,2026-02-21T16:58:33,521,C,291,2026-02-21 17:00
PL57,2026-02-21T17:58:34,521,C,316,2026-02-21 18:00
PL57,2026-02-21T18:58:35,521,C,306,2026-02-21 19:00
PL57,2026-02-21T19:58:36,521,C,295,2026-02-21 20:00
PL57,2026-02-21T20:58:37,521,C,283,2026-02-21 21:00
PL57,2026-02-21T21:58:38,521,C,246,2026-02-21 22:00
PL57,2026-02-21T22:58:38,521,C,216,2026-02-21 23:00
PL57,2026-02-21T23:59:39,521,C,196,2026-02-22 00:01
PL57,2026-02-22T00:58:32,521,C,184,2026-02-22 01:00
PL57,2026-02-22T01:58:41,521,C,185,2026-02-22 02:00
PL57,2026-02-22T02:58:33,521,C,189,2026-02-22 03:00
PL57,2026-02-22T03:58:43,521,C,192,2026-02-22 04:00
PL57,2026-02-22T04:58:44,521,C,185,2026-02-22 05:00
PL57,2026-02-22T05:58:36,521,C,191,2026-02-22 06:00
PL57,2026-02-22T06:58:46,521,C,196,2026-02-22 07:00
PL57,2026-02-22T07:58:47,521,C,211,2026-02-22 08:00
PL57,2026-02-22T08:57:47,521,C,224,2026-02-22 09:00
PL57,2026-02-22T09:58:48,521,C,246,2026-02-22 10:00
PL57,2026-02-22T10:58:49,521,C,251,2026-02-22 11:00
PL57,2026-02-22T11:58:50,521,C,274,2026-02-22 12:00
PL57,2026-02-22T12:57:51,521,C,272,2026-02-22 13:00
PL57,2026-02-22T13:58:52,521,C,279,2026-02-22 14:00
PL57,2026-02-22T14:58:53,521,C,283,2026-02-22 15:00
PL57,2026-02-22T15:58:54,521,C,284,2026-02-22 16:00
PL57,2026-02-22T16:58:46,521,C,264,2026-02-22 17:00
PL57,2026-02-22T17:58:56,521,C,274,2026-02-22 18:00
PL57,2026-02-22T18:58:57,521,C,266,2026-02-22 19:00
PL57,2026-02-22T19:58:49,521,C,258,2026-02-22 20:00
PL57,2026-02-22T20:58:58,521,C,242,2026-02-22 21:00
PL57,2026-02-22T21:58:59,521,C,206,2026-02-22 22:00
PL57,2026-02-22T22:58:00,521,C,193,2026-02-22 23:00
PL57,2026-02-23T00:00:01,521,C,183,2026-02-23 00:01
PL57,2026-02-23T00:59:02,521,C,179,2026-02-23 01:00
PL57,2026-02-23T01:58:03,521,C,177,2026-02-23 02:00
PL57,2026-02-23T02:59:04,521,C,183,2026-02-23 03:00
PL57,2026-02-23T03:58:05,521,C,182,2026-02-23 04:00
PL57,2026-02-23T04:59:06,521,C,183,2026-02-23 05:00
PL57,2026-02-23T05:59:06,521,C,189,2026-02-23 06:00
PL57,2026-02-23T06:58:07,521,C,257,2026-02-23 07:00
PL57,2026-02-23T07:59:00,521,C,305,2026-02-23 08:00
PL57,2026-02-23T08:59:09,521,C,352,2026-02-23 09:00
PL57,2026-02-23T09:58:10,521,C,364,2026-02-23 10:00
PL57,2026-02-23T10:59:02,521,C,375,2026-02-23 11:00
PL57,2026-02-23T11:59:12,521,C,373,2026-02-23 12:00
PL57,2026-02-23T12:59:13,521,C,381,2026-02-23 13:00
PL57,2026-02-23T13:58:14,521,C,389,2026-02-23 14:00
PL57,2026-02-23T14:59:06,521,C,385,2026-02-23 15:00
PL57,2026-02-23T15:59:16,521,C,362,2026-02-23 16:00
PL57,2026-02-23T16:58:16,521,C,353,2026-02-23 17:00
PL57,2026-02-23T17:58:17,521,C,347,2026-02-23 18:00
PL57,2026-02-23T18:59:18,521,C,284,2026-02-23 19:00
PL57,2026-02-23T19:58:19,521,C,245,2026-02-23 20:00
PL57,2026-02-23T20:58:20,521,C,230,2026-02-23 21:00
PL57,2026-02-23T21:59:21,521,C,203,2026-02-23 22:00
PL57,2026-02-23T22:58:22,521,C,192,2026-02-23 23:00
PL57,2026-02-23T23:59:23,521,C,190,2026-02-24 00:01
PL57,2026-02-24T00:59:15,521,C,186,2026-02-24 01:00
PL57,2026-02-24T01:58:25,521,C,179,2026-02-24 02:00
PL57,2026-02-24T02:59:25,521,C,181,2026-02-24 03:00
PL57,2026-02-24T03:58:26,521,C,182,2026-02-24 04:00
PL57,2026-02-24T04:58:27,521,C,178,2026-02-24 05:00
PL57,2026-02-24T05:59:20,521,C,186,2026-02-24 06:00
PL57,2026-02-24T06:58:29,521,C,251,2026-02-24 07:00
PL57,2026-02-24T07:58:30,521,C,306,2026-02-24 08:00
PL57,2026-02-24T08:59:22,521,C,356,2026-02-24 09:00
PL57,2026-02-24T09:58:32,521,C,370,2026-02-24 10:00
PL57,2026-02-24T10:58:33,521,C,373,2026-02-24 11:00
PL57,2026-02-24T11:58:34,521,C,372,2026-02-24 12:00
PL57,2026-02-24T12:58:35,521,C,373,2026-02-24 13:00
PL57,2026-02-24T13:58:35,521,C,370,2026-02-24 14:00
PL57,2026-02-24T14:58:36,521,C,367,2026-02-24 15:00
PL57,2026-02-24T15:58:37,521,C,351,2026-02-24 16:00
PL57,2026-02-24T16:58:38,521,C,354,2026-02-24 17:00
PL57,2026-02-24T17:58:39,521,C,329,2026-02-24 18:00
PL57,2026-02-24T18:58:40,521,C,291,2026-02-24 19:00
PL57,2026-02-24T19:58:41,521,C,252,2026-02-24 20:00
PL57,2026-02-24T20:58:42,521,C,232,2026-02-24 21:00
PL57,2026-02-24T21:58:34,521,C,225,2026-02-24 22:00
PL57,2026-02-24T22:58:44,521,C,194,2026-02-24 23:00
PL57,2026-02-24T23:59:44,521,C,193,2026-02-25 00:01
PL57,2026-02-25T00:58:37,521,C,183,2026-02-25 01:00
PL57,2026-02-25T01:58:46,521,C,178,2026-02-25 02:00
PL57,2026-02-25T02:58:39,521,C,181,2026-02-25 03:00
PL57,2026-02-25T03:58:42,521,C,182,2026-02-25 04:00
PL57,2026-02-25T04:58:43,521,C,184,2026-02-25 05:00
PL57,2026-02-25T05:57:43,521,C,193,2026-02-25 06:00
PL57,2026-02-25T06:58:43,521,C,242,2026-02-25 07:00
PL57,2026-02-25T07:58:44,521,C,315,2026-02-25 08:00
PL57,2026-02-25T08:57:44,521,C,362,2026-02-25 09:00
PL57,2026-02-25T09:58:44,521,C,376,2026-02-25 10:00
PL57,2026-02-25T10:58:45,521,C,377,2026-02-25 11:00
PL57,2026-02-25T11:57:45,521,C,384,2026-02-25 12:00
PL57,2026-02-25T12:57:45,521,C,389,2026-02-25 13:00
PL57,2026-02-25T13:58:46,521,C,392,2026-02-25 14:00
PL57,2026-02-25T14:58:46,521,C,384,2026-02-25 15:00
PL57,2026-02-25T15:57:46,521,C,373,2026-02-25 16:00
PL57,2026-02-25T16:58:47,521,C,369,2026-02-25 17:00
PL57,2026-02-25T17:58:47,521,C,365,2026-02-25 18:00
PL57,2026-02-25T18:57:47,521,C,315,2026-02-25 19:00
PL57,2026-02-25T19:58:48,521,C,263,2026-02-25 20:00
PL57,2026-02-25T20:58:48,521,C,247,2026-02-25 21:00
PL57,2026-02-25T21:58:48,521,C,226,2026-02-25 22:00
PL57,2026-02-25T22:58:49,521,C,197,2026-02-25 23:00
PL57,2026-02-25T23:59:49,521,C,186,2026-02-26 00:01
PL57,2026-02-26T00:58:49,521,C,174,2026-02-26 01:00
PL57,2026-02-26T01:58:49,521,C,171,2026-02-26 02:00
PL57,2026-02-26T02:57:50,521,C,179,2026-02-26 03:00
PL57,2026-02-26T03:58:50,521,C,180,2026-02-26 04:00
PL57,2026-02-26T04:58:50,521,C,177,2026-02-26 05:00
PL57,2026-02-26T05:58:51,521,C,186,2026-02-26 06:00
PL57,2026-02-26T06:58:51,521,C,236,2026-02-26 07:00
PL57,2026-02-26T07:58:51,521,C,309,2026-02-26 08:00
PL57,2026-02-26T08:58:52,521,C,354,2026-02-26 09:00
PL57,2026-02-26T09:57:52,521,C,375,2026-02-26 10:00
PL57,2026-02-26T10:58:52,521,C,388,2026-02-26 11:00
PL57,2026-02-26T11:58:52,521,C,402,2026-02-26 12:00
PL57,2026-02-26T12:58:53,521,C,415,2026-02-26 13:00
PL57,2026-02-26T13:58:53,521,C,401,2026-02-26 14:00
PL57,2026-02-26T14:58:53,521,C,385,2026-02-26 15:00
PL57,2026-02-26T15:58:54,521,C,373,2026-02-26 16:00
PL57,2026-02-26T16:57:54,521,C,363,2026-02-26 17:00
PL57,2026-02-26T17:58:54,521,C,363,2026-02-26 18:00
PL57,2026-02-26T18:58:54,521,C,326,2026-02-26 19:00
PL57,2026-02-26T19:57:54,521,C,295,2026-02-26 20:00
PL57,2026-02-26T20:58:55,521,C,267,2026-02-26 21:00
PL57,2026-02-26T21:58:55,521,C,224,2026-02-26 22:00
PL57,2026-02-26T22:57:55,521,C,211,2026-02-26 23:00
PL57,2026-02-26T23:59:55,521,C,195,2026-02-27 00:01
PL57,2026-02-27T00:58:55,521,C,182,2026-02-27 01:00
PL57,2026-02-27T01:57:55,521,C,177,2026-02-27 02:00
PL57,2026-02-27T02:58:55,521,C,181,2026-02-27 03:00
PL57,2026-02-27T03:57:56,521,C,178,2026-02-27 04:00
PL57,2026-02-27T04:58:56,521,C,174,2026-02-27 05:00
PL57,2026-02-27T05:58:56,521,C,186,2026-02-27 06:00
PL57,2026-02-27T06:57:56,521,C,232,2026-02-27 07:00
PL57,2026-02-27T07:58:56,521,C,304,2026-02-27 08:00
PL57,2026-02-27T08:58:56,521,C,348,2026-02-27 09:00
PL57,2026-02-27T09:57:56,521,C,360,2026-02-27 10:00
PL57,2026-02-27T10:58:57,521,C,365,2026-02-27 11:00
PL57,2026-02-27T11:58:57,521,C,380,2026-02-27 12:00
PL57,2026-02-27T12:58:57,521,C,394,2026-02-27 13:00
PL57,2026-02-27T13:57:57,521,C,405,2026-02-27 14:00
PL57,2026-02-27T14:58:57,521,C,379,2026-02-27 15:00
PL57,2026-02-27T15:58:57,521,C,362,2026-02-27 16:00
PL57,2026-02-27T16:57:58,521,C,343,2026-02-27 17:00
PL57,2026-02-27T17:58:58,521,C,334,2026-02-27 18:00
PL57,2026-02-27T18:58:58,521,C,333,2026-02-27 19:00
PL57,2026-02-27T19:57:58,521,C,299,2026-02-27 20:00
PL57,2026-02-27T20:58:58,521,C,278,2026-02-27 21:00
PL57,2026-02-27T21:58:58,521,C,253,2026-02-27 22:00
PL57,2026-02-27T22:57:58,521,C,219,2026-02-27 23:00
PL57,2026-02-27T23:59:59,521,C,211,2026-02-28 00:01
PL57,2026-02-28T00:58:59,521,C,199,2026-02-28 01:00
PL57,2026-02-28T01:57:59,521,C,195,2026-02-28 02:00
PL57,2026-02-28T02:58:59,521,C,190,2026-02-28 03:00
PL57,2026-02-28T03:57:59,521,C,185,2026-02-28 04:00
PL57,2026-02-28T04:58:59,521,C,184,2026-02-28 05:00
PL57,2026-02-28T05:58:59,521,C,190,2026-02-28 06:00
PL57,2026-02-28T06:58:00,521,C,195,2026-02-28 07:00
PL57,2026-02-28T07:59:00,521,C,214,2026-02-28 08:00
PL57,2026-02-28T08:59:00,521,C,253,2026-02-28 09:00
PL57,2026-02-28T09:58:00,521,C,273,2026-02-28 10:00
PL57,2026-02-28T10:59:00,521,C,290,2026-02-28 11:00
PL57,2026-02-28T11:59:00,521,C,317,2026-02-28 12:00
PL57,2026-02-28T12:59:00,521,C,313,2026-02-28 13:00
PL57,2026-02-28T13:58:01,521,C,302,2026-02-28 14:00
PL57,2026-02-28T14:59:01,521,C,293,2026-02-28 15:00
PL57,2026-02-28T15:59:01,521,C,288,2026-02-28 16:00
PL57,2026-02-28T16:58:01,521,C,286,2026-02-28 17:00
PL57,2026-02-28T17:59:01,521,C,305,2026-02-28 18:00
PL57,2026-02-28T18:59:01,521,C,299,2026-02-28 19:00
PL57,2026-02-28T19:58:01,521,C,283,2026-02-28 20:00
PL57,2026-02-28T20:59:02,521,C,269,2026-02-28 21:00
PL57,2026-02-28T21:59:02,521,C,257,2026-02-28 22:00
PL57,2026-02-28T22:58:02,521,C,227,2026-02-28 23:00
PL57,2026-03-01T00:00:02,521,C,207,2026-03-01 00:01
PL57,2026-03-01T00:59:02,521,C,199,2026-03-01 01:00
PL57,2026-03-01T01:58:02,521,C,194,2026-03-01 02:00
PL57,2026-03-01T02:59:03,521,C,195,2026-03-01 03:00
PL57,2026-03-01T03:58:03,521,C,192,2026-03-01 04:00
PL57,2026-03-01T04:59:03,521,C,185,2026-03-01 05:00
PL57,2026-03-01T05:59:03,521,C,187,2026-03-01 06:00
PL57,2026-03-01T06:58:03,521,C,189,2026-03-01 07:00
PL57,2026-03-01T07:59:03,521,C,194,2026-03-01 08:00
PL57,2026-03-01T08:59:03,521,C,216,2026-03-01 09:00
PL57,2026-03-01T09:58:04,521,C,240,2026-03-01 10:00
PL57,2026-03-01T10:58:04,521,C,260,2026-03-01 11:00
PL57,2026-03-01T11:59:04,521,C,265,2026-03-01 12:00
PL57,2026-03-01T12:59:04,521,C,262,2026-03-01 13:00
PL57,2026-03-01T13:58:04,521,C,255,2026-03-01 14:00
PL57,2026-03-01T14:59:04,521,C,268,2026-03-01 15:00
PL57,2026-03-01T15:59:04,521,C,265,2026-03-01 16:00
PL57,2026-03-01T16:58:04,521,C,273,2026-03-01 17:00
PL57,2026-03-01T17:58:05,521,C,293,2026-03-01 18:00
PL57,2026-03-01T18:59:05,521,C,289,2026-03-01 19:00
PL57,2026-03-01T19:58:05,521,C,268,2026-03-01 20:00
PL57,2026-03-01T20:58:05,521,C,246,2026-03-01 21:00
PL57,2026-03-01T21:59:05,521,C,217,2026-03-01 22:00
PL57,2026-03-01T22:58:05,521,C,194,2026-03-01 23:00
PL57,2026-03-01T23:59:05,521,C,185,2026-03-02 00:01
PL57,2026-03-02T00:59:05,521,C,181,2026-03-02 01:00
PL57,2026-03-02T01:58:06,521,C,177,2026-03-02 02:00
PL57,2026-03-02T02:58:06,521,C,181,2026-03-02 03:00
PL57,2026-03-02T03:58:06,521,C,179,2026-03-02 04:00
PL57,2026-03-02T04:59:06,521,C,177,2026-03-02 05:00
PL57,2026-03-02T05:58:06,521,C,183,2026-03-02 06:00
PL57,2026-03-02T06:58:06,521,C,237,2026-03-02 07:00
PL57,2026-03-02T07:59:07,521,C,318,2026-03-02 08:00
PL57,2026-03-02T08:58:07,521,C,353,2026-03-02 09:00
PL57,2026-03-02T09:58:07,521,C,378,2026-03-02 10:00
PL57,2026-03-02T10:59:07,521,C,382,2026-03-02 11:00
PL57,2026-03-02T11:59:07,521,C,383,2026-03-02 12:00
PL57,2026-03-02T12:58:07,521,C,386,2026-03-02 13:00
PL57,2026-03-02T13:58:07,521,C,388,2026-03-02 14:00
PL57,2026-03-02T14:59:07,521,C,372,2026-03-02 15:00
PL57,2026-03-02T15:58:08,521,C,373,2026-03-02 16:00
PL57,2026-03-02T16:58:08,521,C,365,2026-03-02 17:00
PL57,2026-03-02T17:59:08,521,C,346,2026-03-02 18:00
PL57,2026-03-02T18:58:08,521,C,296,2026-03-02 19:00
PL57,2026-03-02T20:59:08,521,C,230,2026-03-02 21:00
PL57,2026-03-02T21:59:08,521,C,217,2026-03-02 22:00
PL57,2026-03-02T22:58:09,521,C,194,2026-03-02 23:00
PL57,2026-03-03T00:00:09,521,C,185,2026-03-03 00:01
PL57,2026-03-03T00:59:09,521,C,179,2026-03-03 01:00
PL57,2026-03-03T01:58:09,521,C,173,2026-03-03 02:00
PL57,2026-03-03T02:59:09,521,C,174,2026-03-03 03:00
PL57,2026-03-03T03:58:09,521,C,174,2026-03-03 04:00
PL57,2026-03-03T04:59:09,521,C,175,2026-03-03 05:00
PL57,2026-03-03T05:59:09,521,C,179,2026-03-03 06:00
PL57,2026-03-03T06:58:10,521,C,235,2026-03-03 07:00
PL57,2026-03-03T07:59:10,521,C,310,2026-03-03 08:00
PL57,2026-03-03T08:59:10,521,C,355,2026-03-03 09:00
PL57,2026-03-03T09:58:10,521,C,363,2026-03-03 10:00
PL57,2026-03-03T10:59:10,521,C,370,2026-03-03 11:00
PL57,2026-03-03T11:59:10,521,C,371,2026-03-03 12:00
PL57,2026-03-03T12:58:10,521,C,373,2026-03-03 13:00
PL57,2026-03-03T13:58:11,521,C,371,2026-03-03 14:00
PL57,2026-03-03T14:59:11,521,C,362,2026-03-03 15:00
PL57,2026-03-03T15:59:11,521,C,357,2026-03-03 16:00
PL57,2026-03-03T16:58:11,521,C,343,2026-03-03 17:00
PL57,2026-03-03T17:59:11,521,C,339,2026-03-03 18:00
PL57,2026-03-03T18:59:11,521,C,293,2026-03-03 19:00
PL57,2026-03-03T19:58:11,521,C,259,2026-03-03 20:00
PL57,2026-03-03T20:58:11,521,C,242,2026-03-03 21:00
PL57,2026-03-03T21:59:12,521,C,221,2026-03-03 22:00
PL57,2026-03-03T22:58:12,521,C,193,2026-03-03 23:00
PL57,2026-03-03T23:59:12,521,C,185,2026-03-04 00:01
PL57,2026-03-04T00:59:12,521,C,178,2026-03-04 01:00
PL57,2026-03-04T01:58:12,521,C,173,2026-03-04 02:00
PL57,2026-03-04T02:59:12,521,C,181,2026-03-04 03:00
PL57,2026-03-04T03:58:41,521,C,181,2026-03-04 04:00
PL57,2026-03-04T04:58:42,521,C,178,2026-03-04 05:00
PL57,2026-03-04T05:58:42,521,C,187,2026-03-04 06:00
PL57,2026-03-04T06:58:42,521,C,237,2026-03-04 07:00
PL57,2026-03-04T07:58:42,521,C,326,2026-03-04 08:00
PL57,2026-03-04T08:58:42,521,C,349,2026-03-04 09:00
PL57,2026-03-04T09:58:42,521,C,360,2026-03-04 10:00
PL57,2026-03-04T10:58:42,521,C,371,2026-03-04 11:00
PL57,2026-03-04T11:58:42,521,C,380,2026-03-04 12:00
PL57,2026-03-04T12:58:43,521,C,383,2026-03-04 13:00
PL57,2026-03-04T13:58:43,521,C,380,2026-03-04 14:00
PL57,2026-03-04T14:58:43,521,C,377,2026-03-04 15:00
PL57,2026-03-04T15:58:43,521,C,370,2026-03-04 16:00
PL57,2026-03-04T16:58:43,521,C,356,2026-03-04 17:00
PL57,2026-03-04T17:58:43,521,C,341,2026-03-04 18:00
PL57,2026-03-04T18:58:43,521,C,299,2026-03-04 19:00
PL57,2026-03-04T19:58:44,521,C,252,2026-03-04 20:00
PL57,2026-03-04T20:58:44,521,C,240,2026-03-04 21:00
PL57,2026-03-04T21:57:44,521,C,222,2026-03-04 22:00
PL57,2026-03-04T22:58:44,521,C,195,2026-03-04 23:00
PL57,2026-03-04T23:59:44,521,C,188,2026-03-05 00:01
PL57,2026-03-05T00:57:44,521,C,182,2026-03-05 01:00
PL57,2026-03-05T01:58:44,521,C,178,2026-03-05 02:00
PL57,2026-03-05T02:58:45,521,C,180,2026-03-05 03:00
PL57,2026-03-05T03:57:45,521,C,180,2026-03-05 04:00
PL57,2026-03-05T04:58:45,521,C,181,2026-03-05 05:00
PL57,2026-03-05T05:58:45,521,C,187,2026-03-05 06:00
PL57,2026-03-05T06:57:46,521,C,247,2026-03-05 07:00
PL57,2026-03-05T07:58:45,521,C,321,2026-03-05 08:00
PL57,2026-03-05T08:58:45,521,C,350,2026-03-05 09:00
PL57,2026-03-05T09:57:46,521,C,374,2026-03-05 10:00
PL57,2026-03-05T10:58:46,521,C,375,2026-03-05 11:00
PL57,2026-03-05T11:58:46,521,C,388,2026-03-05 12:00
PL57,2026-03-05T12:57:46,521,C,391,2026-03-05 13:00
PL57,2026-03-05T13:58:46,521,C,382,2026-03-05 14:00
PL57,2026-03-05T14:58:46,521,C,378,2026-03-05 15:00
PL57,2026-03-05T15:57:46,521,C,368,2026-03-05 16:00
PL57,2026-03-05T16:58:47,521,C,356,2026-03-05 17:00
PL57,2026-03-05T17:58:47,521,C,344,2026-03-05 18:00
PL57,2026-03-05T18:57:47,521,C,302,2026-03-05 19:00
PL57,2026-03-05T19:58:47,521,C,275,2026-03-05 20:00
PL57,2026-03-05T20:58:47,521,C,255,2026-03-05 21:00
PL57,2026-03-05T21:57:47,521,C,226,2026-03-05 22:00
PL57,2026-03-05T22:58:47,521,C,210,2026-03-05 23:00
PL57,2026-03-05T23:59:48,521,C,193,2026-03-06 00:01
PL57,2026-03-06T00:57:48,521,C,188,2026-03-06 01:00
PL57,2026-03-06T01:58:48,521,C,183,2026-03-06 02:00
PL57,2026-03-06T02:57:48,521,C,186,2026-03-06 03:00
PL57,2026-03-06T03:58:48,521,C,186,2026-03-06 04:00
PL57,2026-03-06T04:58:48,521,C,183,2026-03-06 05:00
PL57,2026-03-06T05:57:49,521,C,193,2026-03-06 06:00
PL57,2026-03-06T06:58:49,521,C,249,2026-03-06 07:00
PL57,2026-03-06T07:58:49,521,C,314,2026-03-06 08:00
PL57,2026-03-06T08:57:49,521,C,344,2026-03-06 09:00
PL57,2026-03-06T09:58:49,521,C,356,2026-03-06 10:00
PL57,2026-03-06T10:58:49,521,C,363,2026-03-06 11:00
PL57,2026-03-06T11:57:49,521,C,373,2026-03-06 12:00
PL57,2026-03-06T12:58:50,521,C,381,2026-03-06 13:00
PL57,2026-03-06T13:58:50,521,C,383,2026-03-06 14:00
PL57,2026-03-06T14:58:50,521,C,364,2026-03-06 15:00
PL57,2026-03-06T15:58:50,521,C,357,2026-03-06 16:00
PL57,2026-03-06T16:58:50,521,C,358,2026-03-06 17:00
PL57,2026-03-06T17:58:50,521,C,343,2026-03-06 18:00
PL57,2026-03-06T18:58:50,521,C,320,2026-03-06 19:00
PL57,2026-03-06T19:58:51,521,C,288,2026-03-06 20:00
PL57,2026-03-06T20:57:51,521,C,276,2026-03-06 21:00
PL57,2026-03-06T21:58:51,521,C,252,2026-03-06 22:00
PL57,2026-03-06T22:57:51,521,C,228,2026-03-06 23:00
PL57,2026-03-06T23:59:51,521,C,209,2026-03-07 00:01
PL57,2026-03-07T00:57:51,521,C,202,2026-03-07 01:00
PL57,2026-03-07T01:58:51,521,C,194,2026-03-07 02:00
PL57,2026-03-07T02:57:52,521,C,191,2026-03-07 03:00
PL57,2026-03-07T03:58:52,521,C,187,2026-03-07 04:00
PL57,2026-03-07T04:58:52,521,C,189,2026-03-07 05:00
PL57,2026-03-07T05:57:52,521,C,187,2026-03-07 06:00
PL57,2026-03-07T06:58:52,521,C,197,2026-03-07 07:00
PL57,2026-03-07T07:58:52,521,C,223,2026-03-07 08:00
PL57,2026-03-07T08:57:53,521,C,253,2026-03-07 09:00
PL57,2026-03-07T09:58:53,521,C,285,2026-03-07 10:00
PL57,2026-03-07T10:58:53,521,C,304,2026-03-07 11:00
PL57,2026-03-07T11:57:53,521,C,312,2026-03-07 12:00
PL57,2026-03-07T12:57:53,521,C,314,2026-03-07 13:00
PL57,2026-03-07T13:58:53,521,C,311,2026-03-07 14:00
PL57,2026-03-07T14:58:53,521,C,302,2026-03-07 15:00
PL57,2026-03-07T15:57:54,521,C,293,2026-03-07 16:00
PL57,2026-03-07T16:58:54,521,C,295,2026-03-07 17:00
PL57,2026-03-07T17:58:54,521,C,325,2026-03-07 18:00
PL57,2026-03-07T18:57:54,521,C,337,2026-03-07 19:00
PL57,2026-03-07T19:58:54,521,C,310,2026-03-07 20:00
PL57,2026-03-07T20:58:54,521,C,294,2026-03-07 21:00
PL57,2026-03-07T21:57:54,521,C,255,2026-03-07 22:00
PL57,2026-03-07T22:58:55,521,C,219,2026-03-07 23:00
PL57,2026-03-07T23:59:55,521,C,202,2026-03-08 00:01
PL57,2026-03-08T00:58:55,521,C,193,2026-03-08 01:00
PL57,2026-03-08T01:57:55,521,C,186,2026-03-08 02:00
PL57,2026-03-08T02:57:55,521,C,188,2026-03-08 03:00
PL57,2026-03-08T03:58:55,521,C,188,2026-03-08 04:00
PL57,2026-03-08T04:58:55,521,C,186,2026-03-08 05:00
PL57,2026-03-08T05:57:55,521,C,184,2026-03-08 06:00
PL57,2026-03-08T06:58:56,521,C,190,2026-03-08 07:00
PL57,2026-03-08T07:58:56,521,C,200,2026-03-08 08:00
PL57,2026-03-08T08:58:56,521,C,219,2026-03-08 09:00
PL57,2026-03-08T09:57:56,521,C,241,2026-03-08 10:00
PL57,2026-03-08T10:58:56,521,C,253,2026-03-08 11:00
PL57,2026-03-08T11:58:56,521,C,263,2026-03-08 12:00
PL57,2026-03-08T12:57:56,521,C,267,2026-03-08 13:00
PL57,2026-03-08T13:58:57,521,C,266,2026-03-08 14:00
PL57,2026-03-08T14:58:57,521,C,277,2026-03-08 15:00
PL57,2026-03-08T15:57:57,521,C,261,2026-03-08 16:00
PL57,2026-03-08T16:57:57,521,C,277,2026-03-08 17:00
PL57,2026-03-08T17:58:57,521,C,277,2026-03-08 18:00
PL57,2026-03-08T18:58:57,521,C,282,2026-03-08 19:00
PL57,2026-03-08T19:57:58,521,C,257,2026-03-08 20:00
PL57,2026-03-08T20:58:58,521,C,246,2026-03-08 21:00
PL57,2026-03-08T21:58:58,521,C,210,2026-03-08 22:00
PL57,2026-03-08T22:57:58,521,C,198,2026-03-08 23:00
PL57,2026-03-08T23:59:58,521,C,194,2026-03-09 00:01
PL57,2026-03-09T00:58:58,521,C,184,2026-03-09 01:00
PL57,2026-03-09T01:57:58,521,C,178,2026-03-09 02:00
PL57,2026-03-09T02:57:58,521,C,183,2026-03-09 03:00
PL57,2026-03-09T03:57:59,521,C,182,2026-03-09 04:00
PL57,2026-03-09T04:58:59,521,C,182,2026-03-09 05:00
PL57,2026-03-09T05:57:59,521,C,190,2026-03-09 06:00
PL57,2026-03-09T06:57:59,521,C,251,2026-03-09 07:00
PL57,2026-03-09T07:58:59,521,C,311,2026-03-09 08:00
PL57,2026-03-09T08:58:59,521,C,349,2026-03-09 09:00
PL57,2026-03-09T09:57:59,521,C,368,2026-03-09 10:00
PL57,2026-03-09T10:58:59,521,C,377,2026-03-09 11:00
PL57,2026-03-09T11:59:00,521,C,376,2026-03-09 12:00
PL57,2026-03-09T12:58:00,521,C,387,2026-03-09 13:00
PL57,2026-03-09T13:59:00,521,C,395,2026-03-09 14:00
PL57,2026-03-09T14:58:00,521,C,386,2026-03-09 15:00
PL57,2026-03-09T15:59:00,521,C,368,2026-03-09 16:00
PL57,2026-03-09T16:58:00,521,C,370,2026-03-09 17:00
PL57,2026-03-09T17:59:00,521,C,341,2026-03-09 18:00
PL57,2026-03-09T18:59:01,521,C,289,2026-03-09 19:00
PL57,2026-03-09T19:59:01,521,C,248,2026-03-09 20:00
PL57,2026-03-09T20:59:01,521,C,229,2026-03-09 21:00
PL57,2026-03-09T21:59:01,521,C,206,2026-03-09 22:00
PL57,2026-03-09T22:59:01,521,C,199,2026-03-09 23:00
PL57,2026-03-10T00:00:01,521,C,187,2026-03-10 00:01
PL57,2026-03-10T00:59:01,521,C,178,2026-03-10 01:00
PL57,2026-03-10T01:59:02,521,C,173,2026-03-10 02:00
PL57,2026-03-10T02:59:02,521,C,173,2026-03-10 03:00
PL57,2026-03-10T03:58:02,521,C,175,2026-03-10 04:00
PL57,2026-03-10T04:59:02,521,C,174,2026-03-10 05:00
PL57,2026-03-10T05:59:02,521,C,176,2026-03-10 06:00
PL57,2026-03-10T06:58:02,521,C,240,2026-03-10 07:00
PL57,2026-03-10T07:58:02,521,C,303,2026-03-10 08:00
PL57,2026-03-10T08:59:03,521,C,350,2026-03-10 09:00
PL57,2026-03-10T09:58:03,521,C,367,2026-03-10 10:00
PL57,2026-03-10T10:58:03,521,C,373,2026-03-10 11:00
